OPUO postupci 2017.	Sustav odvodnje Općine Pisarovina - I. etapa sustava Donja Kupčina	OPUO informacija	19.01.2017. - INFORMACIJA o zahtjevu za ocjenu o potrebi procjene utjecaja zahvata na okoliš [PDF]	http://mzoip.hr/doc/19012017_-_informacija_o_zahtjevu_za_ocjenu_o_potrebi_procjene_utjecaja_zahvata_na_okolis_2.pdf
OPUO postupci 2017.	Sustav odvodnje Općine Pisarovina - I. etapa sustava Donja Kupčina	OPUO elaborat	ELABORAT zaštite okoliša [PDF]	http://mzoip.hr/doc/elaborat_zastite_okolisa_753.pdf
OPUO postupci 2017.	Izmjena terminala za ukapljeni prirodni plin na otoku Krku	OPUO informacija	19.01.2017. - INFORMACIJA o zahtjevu za ocjenu o potrebi procjene utjecaja zahvata na okoliš [PDF]	http://mzoip.hr/doc/19012017_-_informacija_o_zahtjevu_za_ocjenu_o_potrebi_procjene_utjecaja_zahvata_na_okolis_3.pdf
OPUO postupci 2017.	Izmjena terminala za ukapljeni prirodni plin na otoku Krku	OPUO elaborat	ELABORAT zaštite okoliša [PDF]	http://mzoip.hr/doc/elaborat_zastite_okolisa_754.pdf
OPUO postupci 2017.	Strateško proširenje poslovne jedinice Žitnjak izgradnjom kontinentalnog intermodalnog terminala, Grad Zagreb	OPUO informacija	18.01.2017. - INFORMACIJA o zahtjevu za ocjenu o potrebi procjene utjecaja zahvata na okoliš [PDF]	http://mzoip.hr/doc/18012017_-_informacija_o_zahtjevu_za_ocjenu_o_potrebi_procjene_utjecaja_zahvata_na_okolis.pdf
OPUO postupci 2017.	Strateško proširenje poslovne jedinice Žitnjak izgradnjom kontinentalnog intermodalnog terminala, Grad Zagreb	OPUO elaborat	ELABORAT zaštite okoliša [PDF]	http://mzoip.hr/doc/elaborat_zastite_okolisa_749.pdf
OPUO postupci 2017.	Adaptacija poslovne građevine na k.č. 985 k.o. Ozalj za potrebe proizvodnog postupka galvanizacije i bruniranja metalnih proizvoda, Grad Ozalj	OPUO informacija	18.01.2017. - INFORMACIJA o zahtjevu za ocjenu o potrebi procjene utjecaja zahvata na okoliš [PDF]	http://mzoip.hr/doc/18012017_-_informacija_o_zahtjevu_za_ocjenu_o_potrebi_procjene_utjecaja_zahvata_na_okolis_1.pdf
OPUO postupci 2017.	Adaptacija poslovne građevine na k.č. 985 k.o. Ozalj za potrebe proizvodnog postupka galvanizacije i bruniranja metalnih proizvoda, Grad Ozalj	OPUO elaborat	ELABORAT zaštite okoliša [PDF]	http://mzoip.hr/doc/elaborat_zastite_okolisa_750.pdf
OPUO postupci 2017.	Pretovarna stanica Vela Luka, Općina Blato	OPUO informacija	16.01.2017. - INFORMACIJA o zahtjevu za ocjenu o potrebi procjene utjecaja zahvata na okoliš [PDF]	http://mzoip.hr/doc/16012017_-_informacija_o_zahtjevu_za_ocjenu_o_potrebi_procjene_utjecaja_zahvata_na_okolis.pdf
OPUO postupci 2017.	Pretovarna stanica Vela Luka, Općina Blato	OPUO elaborat	ELABORAT zaštite okoliša [PDF]	http://mzoip.hr/doc/elaborat_zastite_okolisa_748.pdf
